patient_index,mean_pairwise_cosine,pair_cosines
515,-0.04066649,"{""0-1"": -0.04066649451851845}"
516,0.05980923,"{""0-1"": 0.059809230268001556}"
517,-0.01241640,"{""0-1"": -0.012416395358741283}"
518,0.04537045,"{""0-1"": 0.045370448380708694}"
519,0.00000000,{}
520,0.98104060,"{""0-1"": 0.9810405969619751}"
521,-0.00377626,"{""0-1"": -0.0037762634456157684}"
522,0.43053013,"{""0-1"": 0.4305301308631897}"
523,0.57310176,"{""0-1"": 0.5731017589569092}"
524,0.28252029,"{""0-1"": 0.2825202941894531}"
525,0.07301712,"{""0-1"": 0.07301712036132812}"
526,0.11619738,"{""0-1"": 0.1161973848938942}"
527,-0.01062362,"{""0-1"": -0.010623617097735405}"
528,0.99997038,"{""0-1"": 0.9999703764915466}"
529,0.02037012,"{""0-1"": 0.0203701164573431}"
530,0.06397229,"{""0-1"": 0.06397228688001633}"
531,-0.03091042,"{""0-1"": -0.030910421162843704}"
532,-0.02634878,"{""0-1"": -0.026348775252699852}"
533,0.26063758,"{""0-1"": 0.2606375813484192}"
534,0.12006527,"{""0-1"": 0.12006527185440063}"
535,0.38263303,"{""0-1"": 0.3826330304145813}"
536,0.99999750,"{""0-1"": 0.9999974966049194}"
537,0.99999690,"{""0-1"": 0.9999969005584717}"
538,0.06397709,"{""0-1"": 0.06397708505392075}"
539,0.19203198,"{""0-1"": 0.19203197956085205}"
540,0.91370165,"{""0-1"": 0.9137016534805298}"
541,-0.00094230,"{""0-1"": -0.0009423024021089077}"
542,0.08804694,"{""0-1"": 0.08804693818092346}"
543,0.24002968,"{""0-1"": 0.24002967774868011}"
544,0.02956144,"{""0-1"": 0.029561439529061317}"
545,0.04988205,"{""0-1"": 0.04988204687833786}"
546,0.99999589,"{""0-1"": 0.9999958872795105}"
547,0.99974680,"{""0-1"": 0.9997467994689941}"
548,0.09820627,"{""0-1"": 0.09820627421140671}"
549,0.37977195,"{""0-1"": 0.3797719478607178}"
550,0.37101439,"{""0-1"": 0.37101438641548157}"
551,0.00150007,"{""0-1"": 0.0015000745188444853}"
552,0.73812449,"{""0-1"": 0.7381244897842407}"
553,0.15522732,"{""0-1"": 0.15522731840610504}"
554,0.03202240,"{""0-1"": 0.03202240169048309}"
555,0.99999446,"{""0-1"": 0.9999944567680359}"
556,-0.05691007,"{""0-1"": -0.05691006779670715}"
557,-0.00984996,"{""0-1"": -0.00984995998442173}"
558,-0.01645818,"{""0-1"": -0.0164581760764122}"
559,-0.14227465,"{""0-1"": -0.1422746479511261}"
560,0.00000000,{}
561,0.26051494,"{""0-1"": 0.2605149447917938}"
562,0.00000000,{}
563,0.20389692,"{""0-1"": 0.2038969248533249}"
564,0.00000000,{}
565,0.06671553,"{""0-1"": 0.0667155310511589}"
566,0.96244901,"{""0-1"": 0.9624490141868591}"
567,0.43675625,"{""0-1"": 0.4367562532424927}"
568,0.22768191,"{""0-1"": 0.22768190503120422}"
569,0.09916060,"{""0-1"": 0.09916059672832489}"
570,0.33233929,"{""0-1"": 0.3323392868041992}"
571,0.99999994,"{""0-1"": 0.9999999403953552}"
572,0.01664388,"{""0-1"": 0.016643881797790527}"
573,-0.00930241,"{""0-1"": -0.009302414022386074}"
574,0.49515924,"{""0-1"": 0.49515923857688904}"
575,0.20525888,"{""0-1"": 0.20525887608528137}"
576,-0.02938971,"{""0-1"": -0.02938970737159252}"
577,0.08611118,"{""0-1"": 0.08611118048429489}"
578,0.08310597,"{""0-1"": 0.08310597389936447}"
579,0.06089045,"{""0-1"": 0.060890454798936844}"
580,0.41082615,"{""0-1"": 0.4108261466026306}"
581,0.99999577,"{""0-1"": 0.999995768070221}"
582,0.08804694,"{""0-1"": 0.08804693818092346}"
584,-0.02288432,"{""0-1"": -0.022884318605065346}"
585,0.13360754,"{""0-1"": 0.13360753655433655}"
586,0.23488259,"{""0-1"": 0.23488259315490723}"
587,0.10569030,"{""0-1"": 0.10569030046463013}"
588,0.00000000,{}
589,0.02377377,"{""0-1"": 0.023773767054080963}"
590,0.17161407,"{""0-1"": 0.17161406576633453}"
591,0.16319677,"{""0-1"": 0.16319677233695984}"
592,0.07449047,"{""0-1"": 0.07449046522378922}"
593,-0.01651154,"{""0-1"": -0.016511542722582817}"
594,0.99999279,"{""0-1"": 0.9999927878379822}"
595,0.07739423,"{""0-1"": 0.07739423215389252}"
596,0.99999171,"{""0-1"": 0.9999917149543762}"
597,0.13122681,"{""0-1"": 0.1312268078327179}"
598,0.06879517,"{""0-1"": 0.06879517436027527}"
599,0.01430430,"{""0-1"": 0.014304299838840961}"
600,0.23327908,"{""0-1"": 0.23327907919883728}"
601,0.29222432,"{""0-1"": 0.29222431778907776}"
602,0.00000000,{}
603,0.24615362,"{""0-1"": 0.24615362286567688}"
604,0.09417617,"{""0-1"": 0.09417617321014404}"
605,0.31785399,"{""0-1"": 0.31785398721694946}"
606,0.99998587,"{""0-1"": 0.9999858736991882}"
607,-0.05871435,"{""0-1"": -0.05871434509754181}"
608,0.99918807,"{""0-1"": 0.9991880655288696}"
609,0.04988205,"{""0-1"": 0.04988204687833786}"
610,0.07887951,"{""0-1"": 0.07887951284646988}"
611,0.63140309,"{""0-1"": 0.6314030885696411}"
612,0.00000000,{}
613,0.99918807,"{""0-1"": 0.9991880655288696}"
614,0.99999714,"{""0-1"": 0.9999971389770508}"
615,0.93798435,"{""0-1"": 0.9379843473434448}"
616,0.26999316,"{""0-1"": 0.2699931561946869}"
617,-0.07417519,"{""0-1"": -0.07417518645524979}"
618,-0.00377626,"{""0-1"": -0.0037762634456157684}"
619,0.84439427,"{""0-1"": 0.8443942666053772}"
620,0.26270339,"{""0-1"": 0.26270338892936707}"
621,0.92853707,"{""0-1"": 0.9285370707511902}"
622,0.00000000,{}
624,0.06472220,"{""0-1"": 0.0647222027182579}"
625,0.03735920,"{""0-1"": 0.037359196692705154}"
626,0.14901927,"{""0-1"": 0.1490192711353302}"
627,0.20731506,"{""0-1"": 0.20731505751609802}"
628,0.23786055,"{""0-1"": 0.2378605455160141}"
629,0.28844342,"{""0-1"": 0.2884434163570404}"
630,0.00000000,{}
631,0.14839502,"{""0-1"": 0.14839501678943634}"
632,0.33021000,"{""0-1"": 0.33021000027656555}"
633,0.99999946,"{""0-1"": 0.999999463558197}"
634,0.89560330,"{""0-1"": 0.8956032991409302}"
635,0.38163909,"{""0-1"": 0.3816390931606293}"
636,-0.04906199,"{""0-1"": -0.04906199499964714}"
637,0.10752887,"{""0-1"": 0.10752887278795242}"
638,0.19203198,"{""0-1"": 0.19203197956085205}"
639,0.99341226,"{""0-1"": 0.9934122562408447}"
640,0.05413035,"{""0-1"": 0.05413035303354263}"
641,0.08396925,"{""0-1"": 0.08396925032138824}"
642,0.99874252,"{""0-1"": 0.9987425208091736}"
643,0.00000000,{}
644,0.44775200,"{""0-1"": 0.4477519989013672}"
645,0.18207613,"{""0-1"": 0.1820761263370514}"
646,0.69112575,"{""0-1"": 0.691125750541687}"
647,0.15049405,"{""0-1"": 0.1504940539598465}"
648,0.21960357,"{""0-1"": 0.21960356831550598}"
649,0.23099168,"{""0-1"": 0.2309916764497757}"
650,0.30778322,"{""0-1"": 0.30778321623802185}"
651,-0.10884469,"{""0-1"": -0.10884469002485275}"
652,0.00691059,"{""0-1"": 0.0069105857983231544}"
653,0.62392038,"{""0-1"": 0.6239203810691833}"
654,0.19645424,"{""0-1"": 0.1964542418718338}"
655,-0.10986732,"{""0-1"": -0.10986731946468353}"
656,0.39891577,"{""0-1"": 0.39891576766967773}"
657,0.04592967,"{""0-1"": 0.0459296740591526}"
658,0.02233564,"{""0-1"": 0.02233564294874668}"
659,0.04394799,"{""0-1"": 0.043947987258434296}"
660,0.47252855,"{""0-1"": 0.4725285470485687}"
661,0.85964835,"{""0-1"": 0.8596483469009399}"
662,0.16400231,"{""0-1"": 0.16400231420993805}"
663,0.99999613,"{""0-1"": 0.9999961256980896}"
664,0.21566993,"{""0-1"": 0.2156699299812317}"
665,0.04988205,"{""0-1"": 0.04988204687833786}"
666,0.13800430,"{""0-1"": 0.13800430297851562}"
667,-0.05691007,"{""0-1"": -0.05691006779670715}"
668,0.79828602,"{""0-1"": 0.7982860207557678}"
669,0.30968654,"{""0-1"": 0.309686541557312}"
670,-0.06957423,"{""0-1"": -0.06957422941923141}"
671,0.29445237,"{""0-1"": 0.29445236921310425}"
672,0.32644489,"{""0-1"": 0.3264448940753937}"
673,0.15351522,"{""0-1"": 0.15351521968841553}"
674,0.40212092,"{""0-1"": 0.4021209180355072}"
675,0.99999326,"{""0-1"": 0.9999932646751404}"
676,0.63641107,"{""0-1"": 0.6364110708236694}"
677,0.99999607,"{""0-1"": 0.9999960660934448}"
678,0.12360055,"{""0-1"": 0.1236005499958992}"
679,0.00000000,{}
680,0.26318815,"{""0-1"": 0.2631881535053253}"
681,0.35154599,"{""0-1"": 0.3515459895133972}"
682,0.19495298,"{""0-1"": 0.19495297968387604}"
683,0.37101439,"{""0-1"": 0.37101438641548157}"
684,0.99999154,"{""0-1"": 0.9999915361404419}"
685,0.60279441,"{""0-1"": 0.6027944087982178}"
686,0.00399474,"{""0-1"": 0.003994741477072239}"
687,0.11964887,"{""0-1"": 0.11964886635541916}"
688,0.99936837,"{""0-1"": 0.9993683695793152}"
689,0.01441603,"{""0-1"": 0.014416027814149857}"
690,0.99874252,"{""0-1"": 0.9987425208091736}"
691,0.09828842,"{""0-1"": 0.09828842431306839}"
692,-0.01972317,"{""0-1"": -0.01972317136824131}"
693,0.61913109,"{""0-1"": 0.6191310882568359}"
694,0.62392038,"{""0-1"": 0.6239203810691833}"
695,0.99995637,"{""0-1"": 0.9999563694000244}"
696,0.13213760,"{""0-1"": 0.13213759660720825}"
697,0.25593004,"{""0-1"": 0.2559300363063812}"
698,0.37310439,"{""0-1"": 0.37310439348220825}"
699,0.99997795,"{""0-1"": 0.9999779462814331}"
700,0.10532919,"{""0-1"": 0.10532918572425842}"
701,0.21019986,"{""0-1"": 0.21019986271858215}"
702,0.99999511,"{""0-1"": 0.9999951124191284}"
703,0.14918405,"{""0-1"": 0.14918404817581177}"
704,0.05811786,"{""0-1"": 0.05811786279082298}"
705,0.99998248,"{""0-1"": 0.999982476234436}"
706,0.19423133,"{""0-1"": 0.1942313313484192}"
707,0.05112924,"{""0-1"": 0.051129236817359924}"
708,-0.03004612,"{""0-1"": -0.030046124011278152}"
709,0.37176931,"{""0-1"": 0.3717693090438843}"
710,0.00000000,{}
711,0.11304460,"{""0-1"": 0.1130446046590805}"
712,0.99999869,"{""0-1"": 0.9999986886978149}"
713,0.48762625,"{""0-1"": 0.48762625455856323}"
714,0.33969751,"{""0-1"": 0.3396975100040436}"
715,0.12366509,"{""0-1"": 0.12366508692502975}"
716,0.13945703,"{""0-1"": 0.13945703208446503}"
717,0.99918807,"{""0-1"": 0.9991880655288696}"
718,0.99998009,"{""0-1"": 0.999980092048645}"
719,0.99989080,"{""0-1"": 0.9998908042907715}"
720,-0.10573122,"{""0-1"": -0.10573121905326843}"
721,0.18629450,"{""0-1"": 0.18629449605941772}"
722,0.29216620,"{""0-1"": 0.29216620326042175}"
723,0.20351203,"{""0-1"": 0.2035120278596878}"
724,-0.06051519,"{""0-1"": -0.06051518768072128}"
725,0.63641107,"{""0-1"": 0.6364110708236694}"
726,0.29745242,"{""0-1"": 0.2974524199962616}"
727,0.28955317,"{""0-1"": 0.289553165435791}"
728,0.07799834,"{""0-1"": 0.0779983401298523}"
729,-0.03063136,"{""0-1"": -0.030631355941295624}"
730,0.00000000,{}
731,-0.08352679,"{""0-1"": -0.08352679014205933}"
732,0.15618061,"{""0-1"": 0.15618060529232025}"
733,0.28909767,"{""0-1"": 0.2890976667404175}"
734,0.09978464,"{""0-1"": 0.09978464245796204}"
735,0.06093743,"{""0-1"": 0.06093743070960045}"
736,0.00399474,"{""0-1"": 0.003994741477072239}"
737,0.05505123,"{""0-1"": 0.055051226168870926}"
738,0.99997878,"{""0-1"": 0.99997878074646}"
739,0.13751642,"{""0-1"": 0.13751642405986786}"
740,0.24877214,"{""0-1"": 0.24877214431762695}"
741,0.02781873,"{""0-1"": 0.02781873196363449}"
742,0.83720475,"{""0-1"": 0.8372047543525696}"
743,0.00000000,{}
744,-0.09822651,"{""0-1"": -0.09822650998830795}"
745,0.05065048,"{""0-1"": 0.05065048113465309}"
746,-0.03238729,"{""0-1"": -0.03238729387521744}"
747,0.09756945,"{""0-1"": 0.09756945073604584}"
748,0.20236024,"{""0-1"": 0.20236024260520935}"
749,0.00000000,{}
750,-0.03238729,"{""0-1"": -0.03238729387521744}"
751,-0.01163834,"{""0-1"": -0.011638336814939976}"
752,0.27677903,"{""0-1"": 0.27677902579307556}"
753,-0.00781498,"{""0-1"": -0.007814982905983925}"
754,0.02920295,"{""0-1"": 0.02920294553041458}"
755,0.07800578,"{""0-1"": 0.07800577580928802}"
756,0.64561617,"{""0-1"": 0.6456161737442017}"
757,0.22140853,"{""0-1"": 0.22140853106975555}"
758,0.01709379,"{""0-1"": 0.01709378883242607}"
759,-0.05676258,"{""0-1"": -0.056762583553791046}"
760,-0.06051519,"{""0-1"": -0.06051518768072128}"
761,0.02884357,"{""0-1"": 0.02884356863796711}"
762,-0.05691007,"{""0-1"": -0.05691006779670715}"
763,0.19156134,"{""0-1"": 0.19156134128570557}"
764,-0.00167005,"{""0-1"": -0.0016700481064617634}"
765,-0.00241808,"{""0-1"": -0.002418078016489744}"
766,-0.03004612,"{""0-1"": -0.030046124011278152}"
767,0.08770438,"{""0-1"": 0.0877043753862381}"
768,0.00000000,{}
769,0.99999982,"{""0-1"": 0.9999998211860657}"
770,0.00380227,"{""0-1"": 0.003802274353802204}"
771,-0.02257158,"{""0-1"": -0.02257157862186432}"
772,0.10016073,"{""0-1"": 0.10016073286533356}"
773,0.19818312,"{""0-1"": 0.1981831192970276}"
774,0.06988650,"{""0-1"": 0.06988649815320969}"
775,-0.02310507,"{""0-1"": -0.02310507372021675}"
776,0.00000000,{}
777,0.04371499,"{""0-1"": 0.043714988976716995}"
778,0.16721766,"{""0-1"": 0.1672176569700241}"
779,0.19218406,"{""0-1"": 0.19218406081199646}"
780,0.92853707,"{""0-1"": 0.9285370707511902}"
781,0.98449481,"{""0-1"": 0.9844948053359985}"
782,0.33295700,"{""0-1"": 0.332956999540329}"
783,0.01041353,"{""0-1"": 0.010413531213998795}"
784,0.34011906,"{""0-1"": 0.34011906385421753}"
785,0.14195591,"{""0-1"": 0.1419559121131897}"
786,0.10494213,"{""0-1"": 0.10494212806224823}"
787,0.17608190,"{""0-1"": 0.17608189582824707}"
788,-0.07981902,"{""0-1"": -0.07981901615858078}"
789,0.29859233,"{""0-1"": 0.29859232902526855}"
790,0.18297048,"{""0-1"": 0.18297047913074493}"
791,1.00000000,"{""0-1"": 1.0}"
792,0.06687244,"{""0-1"": 0.06687244027853012}"
793,0.19715421,"{""0-1"": 0.1971542090177536}"
794,0.10490383,"{""0-1"": 0.10490383207798004}"
795,-0.01723132,"{""0-1"": -0.017231319099664688}"
796,0.23991697,"{""0-1"": 0.23991696536540985}"
797,0.41922596,"{""0-1"": 0.4192259609699249}"
798,0.05745387,"{""0-1"": 0.05745386704802513}"
799,-0.12353881,"{""0-1"": -0.12353880703449249}"
800,0.07678992,"{""0-1"": 0.07678991556167603}"
801,0.23968302,"{""0-1"": 0.23968301713466644}"
802,0.00000000,{}
803,-0.01246746,"{""0-1"": -0.012467460706830025}"
804,0.31143507,"{""0-1"": 0.3114350736141205}"
805,0.06554452,"{""0-1"": 0.06554452329874039}"
806,0.05112924,"{""0-1"": 0.051129236817359924}"
807,0.08310737,"{""0-1"": 0.0831073746085167}"
808,0.11679187,"{""0-1"": 0.11679187417030334}"
809,0.20003876,"{""0-1"": 0.20003876090049744}"
810,0.99984556,"{""0-1"": 0.999845564365387}"
811,-0.02157759,"{""0-1"": -0.021577587351202965}"
812,0.10813273,"{""0-1"": 0.1081327348947525}"
813,-0.00134805,"{""0-1"": -0.001348048448562622}"
814,0.00000000,{}
815,0.13158999,"{""0-1"": 0.13158999383449554}"
816,0.00000000,{}
817,0.03386889,"{""0-1"": 0.03386889025568962}"
818,0.02997121,"{""0-1"": 0.029971208423376083}"
819,0.15018065,"{""0-1"": 0.1501806527376175}"
820,0.25945431,"{""0-1"": 0.25945430994033813}"
821,0.12265417,"{""0-1"": 0.12265416979789734}"
822,0.05980923,"{""0-1"": 0.059809230268001556}"
823,0.17200227,"{""0-1"": 0.17200227081775665}"
824,0.99999338,"{""0-1"": 0.9999933838844299}"
825,0.38371781,"{""0-1"": 0.383717805147171}"
826,0.11122252,"{""0-1"": 0.1112225204706192}"
827,0.14463711,"{""0-1"": 0.1446371078491211}"
828,0.99999928,"{""0-1"": 0.9999992847442627}"
829,0.96163934,"{""0-1"": 0.9616393446922302}"
830,0.11033936,"{""0-1"": 0.11033935844898224}"
831,0.04927059,"{""0-1"": 0.04927058517932892}"
832,0.00000000,{}
833,0.43670577,"{""0-1"": 0.4367057681083679}"
834,0.06481773,"{""0-1"": 0.06481773406267166}"
835,-0.10320779,"{""0-1"": -0.1032077893614769}"
836,0.99994373,"{""0-1"": 0.999943733215332}"
837,0.20776951,"{""0-1"": 0.207769513130188}"
838,0.00000000,{}
839,0.24705930,"{""0-1"": 0.24705930054187775}"
840,0.15671258,"{""0-1"": 0.1567125767469406}"
841,0.07024947,"{""0-1"": 0.07024946808815002}"
842,0.00138246,"{""0-1"": 0.001382460817694664}"
843,0.12457991,"{""0-1"": 0.12457991391420364}"
844,0.10316486,"{""0-1"": 0.10316485911607742}"
845,0.15351522,"{""0-1"": 0.15351521968841553}"
846,0.05045696,"{""0-1"": 0.05045696347951889}"
847,0.00000000,{}
848,0.39415407,"{""0-1"": 0.39415407180786133}"
849,0.07847687,"{""0-1"": 0.07847686856985092}"
850,0.03559257,"{""0-1"": 0.03559257090091705}"
851,0.99829698,"{""0-1"": 0.9982969760894775}"
852,0.02926385,"{""0-1"": 0.029263854026794434}"
853,0.07824552,"{""0-1"": 0.07824552059173584}"
854,0.09650880,"{""0-1"": 0.09650880098342896}"
855,0.43097091,"{""0-1"": 0.4309709072113037}"
856,0.18407010,"{""0-1"": 0.18407009541988373}"
857,0.99999744,"{""0-1"": 0.9999974370002747}"
858,0.36444572,"{""0-1"": 0.3644457161426544}"
859,0.36935529,"{""0-1"": 0.36935529112815857}"
860,0.00000000,{}
861,0.15447548,"{""0-1"": 0.15447548031806946}"
862,-0.14013970,"{""0-1"": -0.14013969898223877}"
863,0.23894523,"{""0-1"": 0.23894523084163666}"
864,0.98711175,"{""0-1"": 0.9871117472648621}"
865,0.33070174,"{""0-1"": 0.3307017385959625}"
866,0.01132424,"{""0-1"": 0.011324241757392883}"
867,0.19843139,"{""0-1"": 0.19843138754367828}"
868,0.04015467,"{""0-1"": 0.04015466570854187}"
869,0.06278495,"{""0-1"": 0.06278494745492935}"
870,0.15497622,"{""0-1"": 0.15497621893882751}"
871,0.20410192,"{""0-1"": 0.20410192012786865}"
872,0.19778651,"{""0-1"": 0.19778650999069214}"
873,0.00000000,{}
874,0.56843686,"{""0-1"": 0.568436861038208}"
875,0.05200354,"{""0-1"": 0.05200354382395744}"
876,0.04808348,"{""0-1"": 0.048083484172821045}"
877,0.25582343,"{""0-1"": 0.25582343339920044}"
878,0.07468399,"{""0-1"": 0.07468399405479431}"
879,0.09995326,"{""0-1"": 0.09995325654745102}"
880,0.30439213,"{""0-1"": 0.30439212918281555}"
881,-0.05405288,"{""0-1"": -0.05405288189649582}"
882,0.12171938,"{""0-1"": 0.1217193752527237}"
883,0.14397626,"{""0-1"": 0.14397625625133514}"
884,0.01565954,"{""0-1"": 0.01565953530371189}"
885,0.08611557,"{""0-1"": 0.08611556887626648}"
886,0.14748640,"{""0-1"": 0.14748640358448029}"
887,0.04988205,"{""0-1"": 0.04988204687833786}"
888,0.04927059,"{""0-1"": 0.04927058517932892}"
889,0.19203198,"{""0-1"": 0.19203197956085205}"
890,0.04988205,"{""0-1"": 0.04988204687833786}"
891,-0.01637651,"{""0-1"": -0.01637651026248932}"
892,0.47276121,"{""0-1"": 0.47276121377944946}"
893,0.25466967,"{""0-1"": 0.2546696662902832}"
894,-0.06384161,"{""0-1"": -0.06384161114692688}"
895,0.25957650,"{""0-1"": 0.2595764994621277}"
896,0.11487079,"{""0-1"": 0.11487078666687012}"
897,0.07617863,"{""0-1"": 0.07617863267660141}"
898,0.11471841,"{""0-1"": 0.11471840739250183}"
899,0.36594209,"{""0-1"": 0.3659420907497406}"
900,-0.01899973,"{""0-1"": -0.0189997348934412}"
901,0.05505123,"{""0-1"": 0.055051226168870926}"
902,0.13135950,"{""0-1"": 0.1313595026731491}"
903,0.00000000,{}
904,0.99998558,"{""0-1"": 0.9999855756759644}"
905,0.06457118,"{""0-1"": 0.06457117944955826}"
906,0.99999505,"{""0-1"": 0.9999950528144836}"
907,0.30706915,"{""0-1"": 0.30706915259361267}"
908,0.16730325,"{""0-1"": 0.16730324923992157}"
909,0.02022330,"{""0-1"": 0.020223302766680717}"
910,0.27365792,"{""0-1"": 0.2736579179763794}"
911,-0.03566393,"{""0-1"": -0.03566393256187439}"
912,0.99997962,"{""0-1"": 0.9999796152114868}"
913,0.21278043,"{""0-1"": 0.2127804309129715}"
914,0.45026129,"{""0-1"": 0.45026129484176636}"
915,-0.04893818,"{""0-1"": -0.04893818125128746}"
916,-0.03406218,"{""0-1"": -0.03406217694282532}"
917,-0.01588565,"{""0-1"": -0.015885652974247932}"
918,0.99918807,"{""0-1"": 0.9991880655288696}"
919,0.00000000,{}
920,0.18742570,"{""0-1"": 0.18742570281028748}"
921,0.07433347,"{""0-1"": 0.07433347404003143}"
922,0.99999636,"{""0-1"": 0.9999963641166687}"
923,0.00000000,{}
924,0.10953354,"{""0-1"": 0.10953354090452194}"
925,0.34378687,"{""0-1"": 0.3437868654727936}"
926,0.99999827,"{""0-1"": 0.9999982714653015}"
927,0.21627159,"{""0-1"": 0.21627159416675568}"
928,0.33295700,"{""0-1"": 0.332956999540329}"
929,0.20964324,"{""0-1"": 0.20964324474334717}"
930,-0.04293486,"{""0-1"": -0.04293486103415489}"
931,0.01929247,"{""0-1"": 0.019292471930384636}"
932,0.21610519,"{""0-1"": 0.21610519289970398}"
933,0.00461501,"{""0-1"": 0.004615006968379021}"
934,0.45057756,"{""0-1"": 0.4505775570869446}"
935,0.32644489,"{""0-1"": 0.3264448940753937}"
936,-0.00984996,"{""0-1"": -0.00984995998442173}"
937,0.99995929,"{""0-1"": 0.9999592900276184}"
938,-0.09223308,"{""0-1"": -0.0922330841422081}"
939,0.15671258,"{""0-1"": 0.1567125767469406}"
940,0.06679539,"{""0-1"": 0.06679539382457733}"
941,0.47864732,"{""0-1"": 0.4786473214626312}"
942,0.22854917,"{""0-1"": 0.22854916751384735}"
943,0.36312947,"{""0-1"": 0.36312946677207947}"
944,0.00000000,{}
945,0.05514371,"{""0-1"": 0.05514371395111084}"
946,0.24285112,"{""0-1"": 0.242851123213768}"
947,-0.12353881,"{""0-1"": -0.12353880703449249}"
948,0.99999923,"{""0-1"": 0.9999992251396179}"
949,0.18657224,"{""0-1"": 0.18657223880290985}"
950,0.13402021,"{""0-1"": 0.13402020931243896}"
951,0.51218474,"{""0-1"": 0.512184739112854}"
952,0.33650216,"{""0-1"": 0.33650216460227966}"
953,0.99995637,"{""0-1"": 0.9999563694000244}"
954,0.17644870,"{""0-1"": 0.17644870281219482}"
955,0.00763033,"{""0-1"": 0.00763032678514719}"
956,0.40795407,"{""0-1"": 0.40795406699180603}"
957,0.99999720,"{""0-1"": 0.9999971985816956}"
958,0.36568892,"{""0-1"": 0.36568892002105713}"
